Building SF,Year Built,Building Tax Expenses,Coverage,Improvement Ratio,Distance_to_Nearest_Port,Latitude,Longitude,distance_public_transport,distance_to_highway,distance_to_nearest_airport,distance_to_nearest_rail,distance_to_nearest_dc,distance_to_residential,Market Asking Rent Growth,Vacancy Rate,Sales Volume Transactions,Market Cap Rate,Under Construction SF,Net Absorption SF,Population,Industrial Employment,Under Construction SF Growth,Population Growth,Industrial Employment Growth,Secondary Type,Building Class,Sale Quarter,Sale Price
4201,1953.0,22433.34,0.8037114979912,61.53,16.70932026567113,33.969239,-118.351079,0.0922601577616303,1.221804657313608,3.808628913907592,9.536993289288342,6.04819076281073,0.7788011228560616,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,B,2022Q2,1675000.0
2558,1960.0,12508.62,0.451704043793043,50.0,93.986808571459,34.4203035,-119.681868,0.1914837281315173,0.1111772425662359,77.28412604398738,87.55058510182693,57.05507651347488,0.1521666165142486,0.015,0.03,15.0,0.055999999999999994,26621.0,-94410.0,442197.0,22769.0,0.0,3.610935847446539e-05,6.987749325549464e-05,Warehouse,C,2022Q2,1150000.0
19509,1945.0,36676.92,0.34989328694155,75.86,161.0895607729417,35.0534329,-120.594236,,4.419287302361499,128.51321537028804,124.60467594689445,93.52928869923966,1.411843490932707,0.015,0.017,3.0,0.054000000000000006,49299.0,-20941.0,281325.0,17262.0,0.00266252279557188,2.287277818749267e-05,6.706712544468418e-05,Warehouse,C,2022Q2,2725000.0
255306,1994.0,727622.1,0.480687293246248,65.31,51.10439795027639,34.2828761,-118.8653935,0.6935688388975163,0.1504426673680919,29.657561836079875,40.34945898972085,41.088731468098565,1.141648274686545,0.017,0.019,30.0,0.053,528593.0,1501900.0,834296.0,46223.0,-0.007526230910636132,-1.988138160051056e-05,7.497983827023269e-05,Warehouse,A,2022Q2,65500000.0
127574,1988.0,395479.4,0.455473399716521,48.42,33.022578410742696,37.427916,-121.893815,0.1163569695907312,0.4428548038065537,4.818336358747332,33.902879158303065,14.922148253881373,0.3307129161043836,0.013000000000000001,0.067,56.0,0.05,1909063.0,38184.0,1946928.0,232568.0,-0.003322318495657901,-7.724155770303387e-06,0.00019677306208347955,Manufacturing,B,2022Q2,32800000.0
85456,2022.0,,0.383913168487637,0.0,56.61540408849791,37.1414999,-121.6574567,0.439939055448745,0.719099706577619,21.42729256010314,51.45486212650607,37.76317956491833,0.2228115970214679,0.013000000000000001,0.067,56.0,0.05,1909063.0,38184.0,1946928.0,232568.0,-0.003322318495657901,-7.724155770303387e-06,0.00019677306208347955,Manufacturing,A,2022Q2,24750000.0
133500,1995.0,692865.0,0.476630809272701,15.88,84.19083935277216,32.9027,-117.173255,0.305712837814766,2.04464436485031,11.69204402815625,80.03109446116679,26.62534219045868,0.5846176838629974,0.025,0.027999999999999997,132.0,0.051,2804623.0,919420.0,3275604.0,206052.0,-0.0008416107347484969,1.938949651125732e-06,7.249387737144897e-05,Manufacturing,A,2022Q2,5000000.0
17503,2023.0,,0.361991230972866,100.0,62.26324159547588,33.5058267,-117.1760913,1.35818660080632,1.2970601162812414,41.572300855240194,39.037715937162,19.30705260573111,0.6547617589789824,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Warehouse,B,2022Q2,4106000.0
9984,1980.0,46824.96000000001,0.598130841121495,38.23,30.94438024916209,34.1886291,-118.3476409,0.2501193492297817,0.8964539571872204,0.8699146553058132,11.981945416114783,15.39678100062217,0.3599919072012896,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,3900000.0
11760,1989.0,49274.4,0.552349953148888,60.56,37.147551340179966,34.2267249,-118.534209,0.1388107033220231,3.3068502904039283,10.312244396073536,21.746556873181785,23.60071675287542,0.2327280614935425,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Service,C,2022Q2,3800000.0
25568,1941.0,44999.68,0.954243487347914,45.23,18.30388596999844,34.019045,-118.210108,0.0535612165108395,0.5094940304656883,12.579954622029923,1.436699251811652,3.3312687558458705,0.4217989256569222,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Manufacturing,C,2022Q2,2919000.0
9926,1928.0,29083.18,0.651056014692378,40.76,15.76388809742344,33.9821932,-118.2261789,0.0582931624483066,2.9741358592123537,10.838204162929522,3.2883858579749363,1.1847160586967107,0.7299760415612506,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,1800000.0
4800,1956.0,18336.0,0.367309458218549,67.22,22.80341166392768,34.0478206,-118.034931,0.4175989729634674,0.7592097760976834,17.216537727647985,4.902748993407589,12.988632812087197,0.0761625305075092,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,1350000.0
6300,1978.0,10269.0,0.498733375554148,15.78,156.42360215747863,36.7884134,-119.7304703,1.122432627098141,0.9924351409615207,1.1078276609672242,4.7267694708267385,4.695931240039377,0.4163397058584211,0.017,0.024,29.0,0.065,897803.0,210282.0,1014521.0,49676.0,-0.003430648869428546,5.414350692130032e-06,3.738053383443463e-05,Warehouse,C,2022Q2,785000.0
3400,1991.0,8772.0,0.173451688603204,49.42,157.475792631741,36.816044,-119.691818,0.0546592295165696,1.41150807755633,3.134536776248385,7.582424214581084,7.552799524938263,0.1430775840156195,0.017,0.024,29.0,0.065,897803.0,210282.0,1014521.0,49676.0,-0.003430648869428546,5.414350692130032e-06,3.738053383443463e-05,Warehouse,C,2022Q2,735000.0
12331,,,,18.13,82.17201523188399,38.8011177,-121.3070927,0.4413223289762211,0.3735569674136196,16.963783898160578,59.27869569597298,18.215677503916154,0.7064702866051799,0.018000000000000002,0.039,88.0,0.062,4717243.0,446178.0,2414467.0,119563.0,-0.0006654644726130488,8.713440959391417e-06,1.4909745780458116e-05,,B,2022Q2,2800000.0
10135,2006.0,34256.3,0.474840704647676,20.45,58.44220411542941,34.0893372,-117.2805621,0.8248113957431307,1.1719123481204057,18.53137878390191,2.0036933793807905,7.045315867756566,0.8370165123438271,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Warehouse,B,2022Q2,2696000.0
7743,1981.0,33372.329999999994,0.444387052341598,71.42,16.58437207672462,37.616281,-122.07759,0.0835658997485258,0.3395547243065651,10.686177708234386,17.472879072361984,0.9614039010813916,0.550817660841659,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,2685000.0
28473,1979.0,27903.54,0.239433895625557,20.23,79.64286798391866,37.499697,-120.872169,0.0631264050732235,0.2558508962723032,33.80548160858048,31.466797326685874,34.55919737667271,0.3231947528162536,0.017,0.027000000000000003,13.0,0.059000000000000004,936511.0,495947.0,551451.0,34369.0,0.01086393266587356,-6.940492974336632e-06,-2.3801921569766016e-05,Warehouse,C,2022Q2,2500000.0
8487,1969.0,30043.98,0.397629310344828,69.76,34.34129328849964,34.2339533,-118.37304,0.1085601136964386,0.5644365843475645,2.61554335193708,15.355166488310385,18.839253724862875,0.8706481142854303,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,2250000.0
3895,2003.0,,0.0186641159041598,87.78,20.476166206000617,38.0163322,-121.9858938,0.5993633078363867,0.2631541910463383,24.056248231160843,21.57611836850021,21.3664424051908,0.5239065666292714,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,1875000.0
4500,1995.0,5895.0,0.235478806907378,20.0,157.58100872617445,36.701655,-119.765035,0.5456841158406984,0.331228782479236,5.7379915292570445,2.7400254871561818,2.777094080014736,0.3654233199847596,0.017,0.024,29.0,0.065,897803.0,210282.0,1014521.0,49676.0,-0.003430648869428546,5.414350692130032e-06,3.738053383443463e-05,Service,C,2022Q2,417000.0
281000,2017.0,1553930.0,0.540726729026634,23.15,38.4435500869957,33.9721426,-117.5999524,2.5627529076551614,2.946843036088524,5.752605873420559,15.393960050327015,6.930044555422419,0.211452533908062,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Warehouse,A,2022Q2,136500000.0
176107,2001.0,588197.38,0.449206713600653,60.94,53.30469650292073,34.4475255,-118.6300955,0.2395062402176282,0.9239538723509976,23.20116595308832,36.03539921759781,38.8978087698604,0.6202929704722768,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,A,2022Q2,45000000.0
17804,1984.0,60177.52,0.425749677172509,40.56,55.09929919282845,34.226913,-119.021182,0.5124808991457318,0.7725944339577835,38.06043686235403,47.574725260239816,47.50959161407989,0.3732746694829537,0.017,0.019,30.0,0.053,528593.0,1501900.0,834296.0,46223.0,-0.007526230910636132,-1.988138160051056e-05,7.497983827023269e-05,Warehouse,C,2022Q2,5375000.0
18825,1956.0,73229.25,0.815393944644172,68.63,1.4920386029727055,37.812669,-122.296013,0.0212014974316641,0.2775388499359371,7.521840499707119,0.6281667168545803,1.4776778025670614,0.165206618873439,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,4330000.0
14600,1960.0,50808.0,0.260205179711601,47.94,34.98502247997973,37.3613936,-121.9506382,0.2451628030294993,0.5922323815047617,1.2090097707745415,35.81605607658459,17.364746972662175,0.0775163767645232,0.013000000000000001,0.067,56.0,0.05,1909063.0,38184.0,1946928.0,232568.0,-0.003322318495657901,-7.724155770303387e-06,0.00019677306208347955,Manufacturing,C,2022Q2,4200000.0
9255,1990.0,39333.75,0.364441819255759,40.62,35.973926723305084,33.6257133,-117.6100616,0.571911302509626,0.5722992363727368,15.240988227169687,33.100459188067326,24.48675223860041,0.2499721990248479,0.026000000000000002,0.02,81.0,0.044000000000000004,3225082.0,-433054.0,3152080.0,262119.0,0.002342383163656987,-8.263894326124843e-06,0.00010715662836430884,Warehouse,B,2022Q2,3750000.0
6091,1973.0,20404.85,0.296269273797364,40.79,25.86560554270763,38.307311,-122.2891725,0.3474418595485997,0.8401271452957133,40.58223913229684,26.089629015585,34.70010851437867,0.230264191808107,0.018000000000000002,0.03,14.0,0.053,465120.0,27067.0,134807.0,18774.0,0.0011709677806732066,-3.5185500025871616e-05,8.487322733132796e-05,Distribution,C,2022Q2,1700000.0
10445,,14414.1,,21.81,91.65498233661734,39.1430359,-121.6447906,0.0401372854223851,0.6356161527193447,31.00871498778156,85.13890002613034,39.56813704499896,0.5111073454581511,0.017,0.018000000000000002,11.0,0.059000000000000004,16000.0,49675.0,182737.0,5092.0,0.0,7.283520623864171e-06,6.324110671936723e-05,Warehouse,C,2022Q2,1100000.0
2304,1950.0,10344.96,0.352617079889807,55.57,20.68488787070858,33.7817286,-117.8578573,0.0847344536651618,0.2742320683531934,7.294297363018433,17.1358616168684,22.76012117345012,0.49545964420022,0.026000000000000002,0.02,81.0,0.044000000000000004,3225082.0,-433054.0,3152080.0,262119.0,0.002342383163656987,-8.263894326124843e-06,0.00010715662836430884,Warehouse,C,2022Q2,925500.0
3500,1980.0,11270.0,0.0390041678739385,12.79,125.91195432086738,36.2257154,-121.1203277,0.779909329295986,1.6046812108588773,86.78620037937961,82.18800653799205,82.20550900113922,0.6734945687329491,0.015,0.011000000000000001,10.0,0.057,9057.0,61640.0,433835.0,12277.0,0.0,-2.47177576969948e-05,0.00035596794601433946,,C,2022Q2,900000.0
44172,1975.0,234995.04,0.444874157778651,37.49,12.54852547503538,33.8810135,-118.0599915,0.5092541329280886,0.5211993451093456,6.836227494875795,9.890286890298002,12.776834753250933,0.1243113416152295,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,B,2022Q2,19000000.0
19952,1970.0,117517.28,0.297595608853887,57.5,14.152481365206636,33.897801,-118.040654,1.3621256740318146,0.481462363815255,8.432265258037685,9.390826208138792,13.17561167393019,0.3841457450827784,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,9060000.0
4380,1965.0,17520.0,0.462269129287599,46.06,13.460070724202502,33.804144,-117.989923,0.1359592428908914,2.292154189064401,9.342700798276368,13.401816672739864,19.17246888641011,0.3060539421184908,0.026000000000000002,0.02,81.0,0.044000000000000004,3225082.0,-433054.0,3152080.0,262119.0,0.002342383163656987,-8.263894326124843e-06,0.00010715662836430884,Warehouse,C,2022Q2,1100000.0
73906,1960.0,523993.54,0.526910161624947,57.74,17.57275269519817,33.9984956,-118.1313193,0.1702479063976654,0.8238274210052217,12.51481560074677,2.240648565979446,6.731462812247893,1.004608638856983,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,29373548.0
63062,1998.0,221347.62,0.353098613630764,57.47,68.3919067539117,33.136249,-117.289732,0.2219053706278754,2.1281032493915903,28.34976107346172,63.37576758658393,44.06685148748327,0.5571832849953295,0.025,0.027999999999999997,132.0,0.051,2804623.0,919420.0,3275604.0,206052.0,-0.0008416107347484969,1.938949651125732e-06,7.249387737144897e-05,Warehouse,B,2022Q2,19000000.0
30304,1991.0,524259.2,0.556281665320508,57.74,17.561717608898412,33.9980828,-118.1303005,0.183886026670976,0.8374309412202882,12.49206057103307,2.305180072204463,6.784273333766474,0.9517476401515232,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Manufacturing,C,2022Q2,12001452.0
25000,1960.0,69000.0,0.182197151894122,72.21,35.769684342949816,34.0591498,-117.7124051,0.8369299362234474,1.5826515886440893,6.38988305088848,14.44623077035492,3.5397571269273853,0.3797664379734786,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Warehouse,C,2022Q2,6750000.0
6775,1961.0,2371.25,0.281810240838567,63.9,7.485392488678725,37.7507499,-122.4039045,0.0973431010179111,0.0580440267987039,9.031428537168336,7.194039471196071,8.157296842709307,0.4958928064850275,0.013000000000000001,0.06,55.0,0.046,4944555.0,-472083.0,1539882.0,79064.0,0.0017573590571199893,-2.344023323615163e-05,-6.18432299260896e-05,Manufacturing,C,2022Q2,3800000.0
9712,1989.0,46811.84,0.405376074797562,51.1,27.181475636282265,34.0969093,-117.9836953,0.3428954333127087,0.3109673991145516,21.522528010543,5.778069719438646,17.06086022234907,0.2211741866447049,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,3671500.0
13460,1968.0,43879.6,0.425209287632286,53.48,15.172406033509528,33.929792,-118.057723,0.9306693746184634,1.5285149202509534,9.42079695127488,8.20931376576999,11.431636846209503,0.2180270709718788,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,3473000.0
11760,1962.0,33398.4,0.539944903581267,52.84,8.91563477903124,37.711579,-122.155377,0.0603960478478565,0.5112507248928698,3.647700154982543,9.812752929313229,6.881146388463373,0.5610812652346177,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Manufacturing,C,2022Q2,2342157.0
6477,1976.0,30247.59,0.522254475084664,36.48,38.87388377092732,34.227274,-118.598217,0.5351198326656298,3.253128509026736,13.933452047394418,24.90371963621182,26.31898368984054,0.0591104024583359,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Service,C,2022Q2,2331000.0
5378,1989.0,23179.18,0.425744141861938,78.28,40.75658423852702,34.0659875,-117.6131084,0.6687268670694331,0.4000668448391054,0.9935344838022564,15.079881513814794,2.17569096050256,0.1232095816503469,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Manufacturing,C,2022Q2,2100000.0
11602,1955.0,275083.42,0.629517091698318,52.84,8.877863393684478,37.7118692,-122.155973,0.0779638234293019,0.4894241138620652,3.611918038468944,9.77495384610192,6.916005875307508,0.5241280867769801,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,2095990.0
5000,2001.0,25800.0,0.337609723160027,46.15,31.597431230456724,34.1396195,-117.919773,0.4654524604783379,0.7881380467817798,19.168253991733284,8.828099909614318,16.289093391006702,0.3741597678420642,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,B,2022Q2,2000000.0
14400,1989.0,27648.0,0.165289256198347,75.9,76.17360955061942,38.700472,-121.335456,0.2082147715182174,0.8695453800079621,13.801530248502411,52.39976221189293,11.881373124921604,0.4285621779219374,0.018000000000000002,0.039,88.0,0.062,4717243.0,446178.0,2414467.0,119563.0,-0.0006654644726130488,8.713440959391417e-06,1.4909745780458116e-05,Warehouse,C,2022Q2,1507059.0
3600,1949.0,18144.0,0.518507849632724,56.66,24.55660856913935,34.1091732,-118.237277,0.083897756142818,0.4603399124564143,9.225888342375136,4.077979472306241,8.809876334822773,0.1860743911489453,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Warehouse,C,2022Q2,1350000.0
5247,1940.0,27914.04,0.159386391251519,52.84,8.832110138946856,37.7129,-122.1559595,0.0985057729277556,0.5246758197962842,3.600364992562959,9.729214724703912,6.974582613080553,0.5102111524797821,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,1072527.0
6775,1961.0,2371.25,0.281810240838567,0.0,7.485392488678725,37.7507499,-122.4039045,0.0973431010179111,0.0580440267987039,9.031428537168336,7.194039471196071,8.157296842709307,0.4958928064850275,0.013000000000000001,0.06,55.0,0.046,4944555.0,-472083.0,1539882.0,79064.0,0.0017573590571199893,-2.344023323615163e-05,-6.18432299260896e-05,Manufacturing,C,2022Q2,701000.0
7750,1999.0,7905.0,0.289817134736921,73.7,182.7063982480894,36.287862,-119.140868,0.151797939388935,4.469203775294608,46.51563302921885,47.47348637690072,47.50039283477261,0.5709138763746412,0.018000000000000002,0.013000000000000001,11.0,0.061,1676577.0,579278.0,477578.0,21495.0,-0.0018241161161141638,3.560895502379147e-06,0.0001930007587253413,Manufacturing,C,2022Q2,700000.0
155000,1985.0,661849.9999999999,0.482155577606829,50.97,43.53300808797848,34.0583941,-117.5516603,1.0807766278563424,0.3661906657327403,2.842731873108652,11.537565348438996,5.702847245584876,1.2749649634925462,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Warehouse,B,2022Q2,62040000.0
150548,2022.0,511863.2,0.526043977930668,0.0,14.351417461374508,33.9055351,-118.0452121,1.1236820036192838,0.7320339002814371,8.60216721820189,9.07410121948453,12.711340442333736,0.3305062066773802,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Distribution,A,2022Q2,39142480.0
83911,2006.0,341517.77,0.530233234125103,50.97,43.59724935725552,34.0584728,-117.5504332,1.0946233120003306,0.2958073257178865,2.9133312484270246,11.4673163666684,5.772798781072775,1.3075403784255957,0.031,0.013000000000000001,147.0,0.04,41684316.0,5473252.0,4662223.0,217723.0,0.001101543679199033,1.2012981923188448e-05,5.12898639041226e-05,Warehouse,B,2022Q2,31960000.0
18147,2006.0,107430.24,0.429484296972996,30.0,34.270782851013124,34.2126604,-118.4446992,0.1493158143490712,1.670593689554021,5.096376165195356,17.058750165684017,19.555005264661467,0.3470203247836274,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Manufacturing,B,2022Q2,8400000.0
28161,1942.0,101661.21,0.243729731948606,35.18,1.4654682891688684,37.8162909,-122.2853972,0.0949488009770867,0.6771766014338948,7.438803905633757,0.8794083733161449,1.1333732799295542,0.1433671206568451,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,5607290.0
19950,1964.0,72418.5,0.406032482598608,37.34,16.39595058902995,33.975214,-118.112462,0.6114207714654201,0.653501072173581,11.085739251245167,3.8841143089970394,7.726203289825472,0.2873774693637473,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Manufacturing,C,2022Q2,5406000.0
7589,1982.0,37110.21,0.501221847962486,60.9,21.22226297110215,33.8536344,-117.8667305,0.2785857514461864,0.4654623749140592,12.229097095083985,12.356654197917797,19.03902087134288,0.5645031744442055,0.026000000000000002,0.02,81.0,0.044000000000000004,3225082.0,-433054.0,3152080.0,262119.0,0.002342383163656987,-8.263894326124843e-06,0.00010715662836430884,Warehouse,C,2022Q2,3300000.0
14052,1963.0,69416.88,0.254008423564288,22.78,19.17994207973773,33.8624375,-117.9088241,0.1994598904729808,0.6219702873610057,13.054279124241932,10.94503267037217,20.27496576718257,0.2456318346388381,0.026000000000000002,0.02,81.0,0.044000000000000004,3225082.0,-433054.0,3152080.0,262119.0,0.002342383163656987,-8.263894326124843e-06,0.00010715662836430884,Warehouse,B,2022Q2,3058459.0
13456,1963.0,69432.96,0.482674510366597,22.78,19.196045354996183,33.8629622,-117.9087865,0.233624555193477,0.6576163698152573,13.08944457796386,10.910699413761732,20.248677096785315,0.2450536863955787,0.026000000000000002,0.02,81.0,0.044000000000000004,3225082.0,-433054.0,3152080.0,262119.0,0.002342383163656987,-8.263894326124843e-06,0.00010715662836430884,Manufacturing,C,2022Q2,2991541.0
2529,,101741.67,0.0268756641870351,35.18,1.4826619434943225,37.8165648,-122.2852986,0.1048853919600164,0.6822251012054045,7.452866065540802,0.8989739101693824,1.143442631620927,0.1251463318091619,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Manufacturing,C,2022Q2,392710.0
3983,1900.0,3146.57,0.277097537219981,43.77,126.07961981500084,39.7131614,-121.8173015,1.650403191165591,0.81408553230694,71.24824568851736,125.53814991255447,79.96275321708406,1.1724449042447669,0.018000000000000002,0.026000000000000002,3.0,0.059000000000000004,12400.0,-86116.0,207055.0,8585.0,0.0,1.2330754352030127e-05,-0.00019865281424820137,Service,C,2022Q2,275000.0
5800,1970.0,15370.0,0.1823956728199,18.07,39.296973927040966,38.496544,-122.4687019,0.7571354708134318,,49.46927679518102,39.18442521069254,48.936488090634086,0.6007557492467197,0.018000000000000002,0.03,14.0,0.053,465120.0,27067.0,134807.0,18774.0,0.0011709677806732066,-3.5185500025871616e-05,8.487322733132796e-05,Service,C,2022Q2,1400000.0
3444,1948.0,11296.32,0.34543630892678,59.6,7.985508198982397,37.7254607,-122.163042,0.1490310056880179,0.8829472797873682,3.176404341896929,8.881076346169232,7.911990918720827,0.4430729920322395,0.013999999999999999,0.046,82.0,0.047,6402228.0,996451.0,2790201.0,188445.0,0.0034302266673854943,-2.0454805573836276e-05,4.627433000847558e-05,Warehouse,C,2022Q2,1042475.0
25000,1975.0,29000.0,0.10193970877864,16.43,63.45763083148577,38.587509,-121.523516,0.4750594673285957,0.5629403544571446,8.288338412787528,46.41375872690531,1.6281952439407006,0.1597220968085133,0.018000000000000002,0.039,88.0,0.062,4717243.0,446178.0,2414467.0,119563.0,-0.0006654644726130488,8.713440959391417e-06,1.4909745780458116e-05,Truck Terminal,C,2022Q2,6500000.0
19105,1958.0,85972.5,0.64498160089126,44.99,39.392460919914825,34.291326,-118.447049,0.049735763867386,0.9544651787917996,8.212542944747383,21.06404039407275,24.237514815583356,0.3387982494676325,0.027999999999999997,0.019,308.0,0.042,6462399.0,-1362789.0,9739557.0,475491.0,0.0015219211430067036,-2.311587346317978e-05,4.981675381604322e-05,Food Processing,C,2022Q2,5900000.0
19049,1999.0,60575.82,0.32879951669975,58.58,70.67010964153252,33.146215,-117.23066,0.2272905693910758,1.6520638986666667,28.53363666973076,62.97271272491643,43.39242663401528,0.5522089926962872,0.025,0.027999999999999997,132.0,0.051,2804623.0,919420.0,3275604.0,206052.0,-0.0008416107347484969,1.938949651125732e-06,7.249387737144897e-05,Manufacturing,C,2022Q2,5047985.0
32758,2001.0,54050.7,0.0759616365676972,56.66,160.1871250935006,36.666641,-119.735775,2.9838659265332126,0.3745576667256131,7.590743009573433,5.638553048315844,5.67428600633358,0.2852095488038776,0.017,0.024,29.0,0.065,897803.0,210282.0,1014521.0,49676.0,-0.003430648869428546,5.414350692130032e-06,3.738053383443463e-05,Warehouse,C,2022Q2,4575000.0
52403,1988.0,53451.06,0.101691198587272,10.47,179.91959587480451,36.5678497,-119.3966774,1.6941929344034397,,22.89903309168788,24.63528955646537,24.654853682028584,0.24000703250678,0.018000000000000002,0.013000000000000001,11.0,0.061,1676577.0,579278.0,477578.0,21495.0,-0.0018241161161141638,3.560895502379147e-06,0.0001930007587253413,Warehouse,C,2022Q2,3900000.0
25155,1982.0,43518.15,0.120308195592287,53.62,61.70618725082061,38.5021381,-121.4687496,0.3133889376102706,0.7061112712311192,14.881698974439738,39.943735248908375,5.654392560074094,0.2680960142522717,0.018000000000000002,0.039,88.0,0.062,4717243.0,446178.0,2414467.0,119563.0,-0.0006654644726130488,8.713440959391417e-06,1.4909745780458116e-05,Warehouse,B,2022Q2,3550000.0
